product_id,rating,review_text,review_date
P309308,5,"Part of me is horrified that I’ve become the kind of woman who spends this much money on one bottle of ANYthing...  But I can’t deny the fact that it works really, really well.  I first tried Sunday Riley products after receiving a small sample of Luna (which is also pretty amazing).  Looking into reviews, I found a lot of references to Good Genes, and thought I’d give it a try.  I ordered the duo: Luna and Good Genes -- and wound up going through the smaller Good Genes bottle fairly fast (for me...which means w/in about 4 to 6 weeks).  Alas, I was addicted: my skin tone was nearly flawless, definitely brighter and all around glowing.  When I went back for more I decided to go all in and got the regular size.  Yes, it’s pricey...but the results are honestly worth it.",2016-08-15
P409800,4,Just got these and tried them out last night. I was surprised by how rough the exfoliating side is. If you have sensitive skin I would definitely pass on these and try one of the other kinds. I have thick skin so I could take it but I still had to move at a slow pace and be gentle. All in all my face felt clean and refreshed and I really think I got a whole layer of dead skin off!,2016-10-17
P394639,1,"Overpriced and overhyped , Neutrogena Hydroo boost cream is better and cost a fraction of this",2022-02-12
P454380,5,I love this product! Most face sunscreens make me shiny and I feel greasy. This one leaves my skin matte and is a great primer under my makeup. Goes on smooth and feels good on my skin.,2019-04-25
P7880,5,"I have always used Clarins products, I was introduced by this and I got my hands on 4 foil samples. One foil, and I had on full make up, everyhthing you could imagine, occlip tars,12 hr gel liner,24 hr Shashbox waterproof mascara with Anastasia beverly Hills mscara top-coat, smashbox photo finish primers, Sephora cc / foundation, Katvond Lock-it Powder,Sephora Illuminizer,4 colors from 4 different Sephora-Pantone eye shadows with UD Ageless primer underneath, and a light coat of Italia diamond dust in Coper at the corner of each lip to make myself feel better. A friend sat me on my main bathroom counter, I decided to skip my normal Clarins and use thes “FRESH - SOY CLEANER“ and I am amazed.I believe my next facial cleaner will be this, for a larger bottle its $20 bucks and it works miracles! Everything came off in less than 3-5 minutes of gentle circular motion, my eyemake up I put an extra small dot on the end of my finger - they have never felt cleaner or smelled cleaner.My pores look great, I did not even use a mask, I used a 1/3 foil of OLEHENRIKSEN for my entire face and some L’Occitane eye balm, wich I didnt need and regret, because it burnt and has shown no results from just the SOY FACE CLEANER and the small amount of oil, that I am now sure was not needed. I will be buying this SOY Cleaner, an I recommend it to everyone...as soon as I patted it dry it was plump, soft, full of color, squeaky clean and SMELLED BEAUTIFUL!",2014-03-19
P394624,5,"I see a lot of skincare ’influencers’ stating how much they dislike this product... always claiming the ingredients aren’t great. Honestly, I love this moisturizer so much. It’s one of few where I’ll wake up looking more hydrated and it doesn’t break me out at all.",2021-08-31
P297524,5,"Not my favourite mask to use. I sometimes use this as a spot treatment.",2017-03-21
P427417,5,Love this for my skin. The Ordinary provides such great value for money.,2020-04-02
P126301,5,"I first was sold on this product in store when I had swatched an Anastasia liquid lip on my hand, tried to take it off with the in store makeup remover, and after that didn’t work I accepted my fate that I was going around with lipstick residue stuck on my hand for the day. I remembered I wanted to look at the cleansing balm and I tried the tester on the lipstick left on my hand and it took it off immediately. I bought it right after that",2016-12-09
P467762,5,"I LOVE THIS. I have been fighting clogged pores and acne since I was like 11 (I’m 19 now) and since I started using this, my skin has been GLOWING and has cleared up dramatically. I would definitely recommend this for people with problematic skin",2021-03-21
P478030,5,I didn’t think I would like this due to the texture but it really is good for taking off a full face of makeup and leaving your skin feeling smooth! I would definitely repurchase:),2023-03-06
P427419,5,"I have super dry skin and this has made a wonderful difference! It looks so plump and feels so hydrated. You have to use it right, otherwise it doesn’t work well. Personally, I found that applying it in a steamy bathroom on wet skin, applying a generous amount of lotion, then a heavier cream does the job great! I always felt like lotion and creams didn’t deeply hydrate my skin, but now with this, my skin soaks the lotion right up! I have to reapply lotion often, but I can’t complain, because my skins looks so good and feels so much better now.  My fine lines have improved.I would recommend to people with dry skin that lotions and creams alone don’t seem to hydrate. But beware! You will be using extra lotion.",2020-12-22
P439061,4,"I received this product for free and for testing, I have to say I absolutely love this product. I have used it for over a week now and at first I didn’t notice anything and all of a sudden I noticed my spots were clearing up and my face looks a lot more toned. I noticed people complain a lot about the smell but that was a plus for me, the smell wasn’t so strong that it would affect me",2019-01-02
P269122,4,So nice! It feels wonderful! Strong smell at first. Makes your face tingle but in a good way! My face seriously feels amazing!,2019-08-15
P232915,1,After reading all the reviews i took the leap and decided to try this product it did not measure up to the rave reviews. It was too harsh for my skin and broke me out i returned it. Decided to give the Detox cleanser for acne a try by Kate Somerville so far im pleased with the results half the cost,2016-04-12
P417238,5,"Literally my 3rd jar, tried another go-to brand, and while it was affective, the other brand just was not Farmacy Green Clean! I love the smell, the feeling, the process, and most importantly the result! Really do not see myself purchasing anything else to remove the day!",2019-08-13
P443352,5,This micro exfoliant is a cult favorite and there are reasons why it is so loved. And now you get these is satchets which even makes it better. It is travel friendly and in every packet you get the perfect amount. Gifted by dermalogica,2022-08-26
P439061,1,"Half a bottle later and my skin is no different, and now it has started to burn my skin and cause little red bumps although I only use it 1 time a week. Ouch.",2020-04-02
P411387,1,It’s not for dry skin . Make  flaky to your skin.Worst experience with this product…,2021-07-29
P218700,5,"I have dry skin, I use this as my day moisturizer.when I was trying to find a moisturizer for my dry skin, after selecting anti-aging and dry skin and blemish control, this product came up so I bought the small size to give it a try. it is good so far. it definitely keeps my skin moisturized. not oily.",2016-05-01
P394639,5,"This super lightweight facecream is amazing. Got a deluxe sample and usually I don’t stray from my facecare routine because I have sensitive skin and new products can give me redness, irritation, breakouts, etc. Aquabomb is AMAZING! As soon as I put it on for the first time I was amazed at how cool it felt, without any menthol burning effect, how moisturizing without being at all greasy, how quickly absorbed and how pleasant it felt on my face. This is a great investment, and the price is fair. I usually count on Clinique, Caudalie, Origins, Algenist for face creams, toners and treatments but I’ve just added Aquabomb to my list and I use it as a lightweight moisturizer any time, especially in hot weather for its cooling, light effect and ability to give my skin an added moisture barrier without feeling sticky or like a coating is on top of my skin. Also, FYY I got a sample of their Moisturebomb and it’s just regular- not remarkable at all. AQUABOMB is where it’s at! Plus it’s a pretty color and little goes a long way!",2017-06-03
P309308,5,"I am in my mid fifties and GF Luna oil=!game changer! My pores are diminished and my skin actually glows! When I wake up each day the results are apparent. I have clearer pores, fewer lines, fading age spots and plumper, smooth even skin! I tried to go without it due to cost but it is back in my basket!",2018-10-27
P470255,1,I was excited to have a lightweight sunscreen to wear under makeup. This gave me the worst breakout I’ve had in years. I unfortunately cannot recommend this product. There are sooo many other options out there.,2019-05-25
P453816,5,"I saw this in MannyMUA’s review and I wanted to try it out. I got to Sephora and decided to put the balm to the test and see for myself. I swatched a lot of stuff at the back of my hands (eyeliner,foundation,liquid lip etc). I got a small amount of the balm and rubbed it in and im honestly left speechless. Its one hundred percent the best makeup remover i have ever used. It literally turned into this milky oil on my skin and when i wiped it away with a regular makeup remover, it left my skin feeling soft. I will say that when you apply it to your eyes and especially close to your bottom lash line to remove mascara and all that jazz, you might get it in your eye. And when you wipe it away you might have blurry vision for like a couple of seconds but it goes away fast. Other than that, i love it. Im going to try the one thats specific for eyes, and maybe it’ll help with my blurry vision problem.  YOU WILL BOT REGRET BUYING THIS. IT REMOVES EVERYTHING WITHIN 30 SECONDS. YOUR WELCOME",2016-08-23
P430337,5,"I have been using this product only for about a month now, and I noticed results immediately! I was previously using Kiehl’s Ultra Facial cream, and was never truly satisfied or felt completely moisturized. After using this cream, I don’t know that I’ll find another that compares...it’s light weight, non-sticky, hydrating, and really makes my skin glow.I promise, this will be your new favorite moisturizer✨",2018-05-08
P471546,5,"I don’t know what they put in this, but it magical! All other green correcting products just sit on top of your skin, or makes your skin look colorless/pale. Or if you have flakiness on your face, the green sticks to it. This stuff melts right into your skin. The first time I put it on, I was amazed and didn’t even put my foundation or concealer on. And I’m 8 weeks postpartum. So if this can make a new mama’s skin look radiant, imagine what it could do for you!",2017-01-09
P248404,3,"I have combination skin, and this cleanser left my skin feeling tight, like overly dry tight. It worked to get my makeup off, but didn’t leave my skin feeling healthy like I find with the Belief Creamy Cleansing Foam. I guess you can’t please everyone!",2017-01-03
P443563,4,Like this a lot. There are others out there that work better though.,2023-01-25
P430337,5,"I received this product complimentary for my honest review. I being using this cremé for 2 weeks now, I add it to my skincare routine, right after applying it my skin feels refresh and brighten. I will be definitely keep using this product specially in the summer time! I’m a fan of this brand and this product made me lovebthe brand even more!",2018-05-03
P442563,5,"Best home peel you will ever use.  It feels like a real chemical peel but made for home and newbies.  I feel like it is a safe peel for beginners and effective enough for experienced peelers. I always get the most compliments when I use this (as directed) consistently in my facial regimen.  I always see improvement with my texture and tone.  I also see fewer breakouts too!  The bottle last a long time too!  I have bought this for my friends and sisters, that’s how much I swear by it!",2019-04-11
P450271,5,"The gentlest, most wonderful cleanser I’ve ever used. My skin feels so clean after use. Like the rest of Farmacy’s products, smells divine.",2019-01-21
P427421,5,I love this lightweight moisturizer. This whole brand has changed my skin so much. I use this twice a day and I will repurchase this over and over. It’s hard to find a good one with how oily my skin is. Good under makeup,2019-03-20
P232915,5,"Great product! I highly recommend it. Left my skin feeling smooth after only one use! If I feel any signs of dryness, build up or blackheads/acne I use this exfoliator to prevent any of these from happening. It never feels to rough on my skin and you can feel it working without rubbing it in. It also evened out my skin tone, so much so that I had to buy my face powder a shade lighter!Plus a little bit goes a long way. I use it once a week and the small size lasted for about 6 months.",2012-11-26
P269122,4,Easy to use and effective.,2015-05-10
P427421,5,"I had the strangest experience buying this product, but it was worth the wait. My first jar arrived empty. I thought I was just having a ridiculously hard time getting the pump to dispense, but I took it to my local Sephora and the associate opened it up to find it completely empty. So that was awkward. The manager had a new one shipped to me, and now I look forward to using it every day.I mix it with Umbra, B-Hydra and C-Firma in the morning, and with TLC Framboos and B-Hydra at night. (Shaba for day, C-Tango for night.) It also mixes nicely with D-Bronzini and a couple drops of marula if you’re refreshing your face for the evening.I love the smooth texture, both of the product and of my skin after I apply. It applies like a dream after you rinse off Sukari (add a pump of B-Hydra and two drops of marula for a sleep treat).I use this product as kind of a bridge between all of the DE sets I have. Lala feels a bit heavy for me, so I sub Protini where others might prefer Lala, or where Lala was included in a set and not Protini.Highly recommended and will be a staple in my routine. Looking forward to figuring out when to use this with Passioni.",2019-01-02
P394639,5,"This is my HOLY GRAIL moisturizer. I’ve struggled with acne for the last 8 years, and this is the only moisturizer I’ve found that completely balances my skin without breaking it out.",2017-10-19
P126301,4,"Great product. Love Clinique line, because my skin tend to get sensitive these days... Lancôme eye makeup remover even irritates my skins..",2017-07-12
P455364,5,I received this as free sample and have to say I was very impressed! I love the way my skin feels after using this! Highly recommend!,2020-03-27
P218700,5,"This stuff is amazing, plain and simple. If you have dry skin, you need this in your life. My skin was feeling extremely dehydrated when I first tried the oil as my facial moisturizer, and it made the biggest difference in just one use. I have been using it for just over a week now, and my skin tone is much more even, my face has cleared up (I tend to get tiny little bumps/breakouts if my skin is dehydrated), and my skin now feels perfectly hydrated all the time. The oil is quite pricey ($58C) but it is SOOOO worth it for the amazing results!",2014-07-11
P411540,5,"This product is my holy grail. I have reactive skin, so it turns red very easily. Especially in the winter when the weather is cold. Ever since using this, I feel more confident. It covers all of my red areas, and helps even out my skin texture. The only down side is that I have oily skin, and it seems to make it very shiny. However, if you use Becca’s poreless primer, it helps it tremendously! I highly recommend!",2020-10-16
P394639,5,I have been using this cream morning and night for a week and I love it!  It goes on like silk and a little goes a long way.  My skin feels so soft!,2020-05-19
P441644,5,really like this cleanser. my face gets oily by the end of the day and I was looking for something that would clean off the oil without drying. good job. very refreshing.,2018-08-29
P232903,5,"I applied it 3 times in one day because I was just lounging at home, and that night it was gone!!!",2014-06-12
P427421,4,My skin has never been this soft or clear. Its such an amazing product!,2020-02-18
P126301,4,"This balm goes on the face and eyes and melts into an easy to massage cream. However the jar makes it unhygienic to scoop out especially with girls with long nails. I use a small spatula to remove product because of this. Also, this takes off my waterproof mascara & eyeliner, eyeshadow and lipstick very well. However I don’t think it removes all foundation completely- it’s best to double cleanse and just use this as a eye/lip makeup remover.The thing that makes me take one star off for this product is the blurry vision it gives me after rinsing off. I rinse my eyes a lot but when I open them it gives that oily clouded vision that only goes away after a minute or so.",2014-08-04
P441644,5,One of the best face washes ive ever tried! so much product of such great quality! its the perfect combination of cleansing and non stripping,2019-08-05
P443352,5,I have used Daily Microfoliant from Dermalogica before and I really really like it. It adds a double cleanse and exfoliant step simultaneously to my full night face wash routine . These small sample packets are perfect for travel. Gifted by Dermalogica Sampling,2022-08-25
P418218,5,"Always my go-to. I have dry skin, so I usually use Tatcha rice wash. I think this water cream is aimed for people with more oily skin, but it’s always been best for me. I also have sensitive skin, but I’ve never had a problem with anything Tatcha.",2022-12-18
P429952,4,"This product has saved my skin! Since the weather here has been fluctuating from cold in the mornings to warm in the afternoons, my skin has been through some crazy conditions. I love how hydrated, soft and glowy my skin is after just 10 minutes! It feels so light on the skin that I forget it’s there! Also love that you do not have to rinse afterwards!",2019-10-22
P430337,5,"my face feels very hydrated and normally i have dry patches, it smells amazing and seems to smooth my skin very well",2019-02-18
P309308,5,I love Sunday Riley products they are expensive but really works. It made my skin feel so soft after use and it got read of all the dead skin and my moisturizers worked much better after using this product. I received this product complimentary from Sunday Riley for testing purposes.,2021-02-12
P248407,5,"This is my FAVORITE moisturizer! It sinks into my skin quickly and leaves no nasty residue, it has a great clean smell and leaves me feeling fresh, in the morning and night.",2016-06-21
P297524,5,"Wow, I’m always that beauty guru who is skeptical of other reviews but I’m glad I listened to my fellow sephora reviews; THIS STUFF IS FANTASTIC! Left it on for about 25 minutes (I don’t have sensitive skin so a longer amount of time is fine for my skin) and washed it off with a hot washcloth. I kid you not, it brought any gunk from a blackhead/pimple/blemish right to the surface so it made it easy to pop, my pore are no more and my skin is sooooooo soft! Definitely a game changer and definitely bang for your buck! :)",2015-09-03
P218700,2,I used it to “enhance“ my fragrances’ staying power. It was just okay.,2014-02-04
P470255,5,I love this sunscreen! I wear it everyday sunny or rainy and this makes me feel real smart and proactive. It also sits great under my makeup. The consistency was new to me so I was worried about breaking out at first but I’ve been using it for almost a year and can safely say it has only changed my skin for the better.,2020-06-30
P269122,5,This product is amazing - I instantly saw and felt a difference in my skin after using this. Worth the price.,2016-05-28
P429952,5,"I absolutely love this mask!! I suffer from dry skin, and started applying the Jet Lag Mask on top of my skincare routine & moisturizer at night time and leaving it on while I sleep. I used to wake up with very dry and dull skin, but now every morning my face looks super plump and dewy! This mask does pill a bit if you don’t leave enough time for your moisturizer or other products to soak in before applying, however, it isn’t enough to really bother me or discourage me from using. It is also on the pricier side, but I find I only need to use a few pea-sized dots of it each time so the full size will last me a long time. If you have dry skin, this isn’t a necessity but definitely benefits your skin if you’re willing to splurge a little!!",2023-03-10
P218700,5,"I have been using this product for almost two weeks and I love it! I have even used it on my boyfriend (who is very low maintenance) and he really liked it. I use it every night after I wash my face and a little in the morning before I apply my makeup. Besides moisturizing, it gives me a nice glow and just makes my skin so soft and easy to apply makeup to. I have noticed an improvement with the overall appearance of my skin. I am hoping for it to help with the large pores on my nose. I just wish the bottle was a little larger for the price, there are some places online to purchase argan oil for much less. I love to use this after I use Philosophy’s Microdelivery... the two combined give me baby soft skin!I used Clinique’s moisturizer before, and I had to use so much and my skin was STILL dry in certain areas. I use only 4 drops of argan oil I use on my entire face, and I am completely hydrated.",2011-03-29
P378852,2,I really loved the scent of this cream when I first tried it in store. Then I decided that I would like to try it on for a couple of weeks to see its benefits. The first time I applied the cream I hated it. It does not sink in your at all! It just leaves a sticky texture on your skin and a strong smell. Unfortunately I will have to return it.,2018-05-10
P470255,2,"I know people love this product, but it was just too thick for me. If you have sensitive skin or can’t handle thicker products, I would not recommend. Smells great and and oily, though. I’m sure it’s great for other types of skin!",2021-07-26
P460779,5,I really enjoyed this serum more than I thought i was going to ... it melted right into my skin and made my skin feel nourished and plump within minutes ..my face felt super soft afterwards. Need to try it out more to tell if it will help with wrinkles but so far I thoroughly enjoy it .,2020-12-02
P218700,5,I use this under my eye cream and it helps to hydrate the area and helps my concealer go on smoother. I have normal to oily skin but sometimes I get dry patches. I put this on and it gets rid of the patch but doesn’t leave my skin oily. This is the 3rd bottle I have bought.,2014-01-16
P394639,5,"I’ve been using aqua bomb for about 5 months and it’s my absolute favorite! I use it every morning and night under my makeup. I have combination skin and live in very dry weather, and this has been a life-saver!",2016-05-09
P433520,2,This is a fine cream. I got a bunch of 100 point perks of this cream when Sephora had them. I just think for truly dry skin it isn’t enough. I always find my skin getting dry and tight after an hour or so of having this on. Maybe better for normal/combo skin that like a glow. Feels nice going on and isn’t heavy but I much prefer the JLO beauty Blockbuster cream over this. That cream is incredible and they share similarities but the JLO keeps my skin comfortable all day and I see more skin benefits from the Blockbuster cream.,2022-11-29
P420652,5,"Seriously the best lip product i have ever tried! I have very dry lips, especially in the winter. I haven’t applied chapstick more than once during the day since using this",2018-03-16
P12573,5,I swear by this lip balm.. It has sunscreen and moisturizing components that hydrate my lips when they are dried out and protects them from harsh weather conditions. I’ve tried all of the scents except lemon but I’m sure that one is great too!,2016-06-14
P232915,5,"Usually use glam glow mud for my weekly acne fighting/pore cleaning treatment- received this as a sample and it is truly a game changer. Brought it on vacation in lieu of my glam glow, used it once, looked in the magnifying mirror and my pores were facial level clean. I have bad acne and a lot of blackheads and literally 75% of blackheads in my t-zone were removed.I’d say this product works about 2x-3x better than the glam glow mask, and in way less the time. I honestly had very little expectations for this product, but I’ll be purchasing the full sized one and trying that out long term instead of my glam glow. An excellent pore cleaner in literally minutes. In my opinion, that IS worth the price.",2016-02-27
P427417,5,This product has changed my skin. You’d think at 23 I’d be done having breakouts but still got a few a week. Since I’ve used this I hav only had one little one pop out. I don’t have scarring so I can’t comment on that but it really has cleared up my face. I have a bad habit of picking at my face too so when I put this on and it gets in there it stings but by the next day it’s almost gone. The only thing is if you have dry skin you need to follow with a moisturizer or it will really dry you out. Will definitely repurchase.,2019-03-16
P12573,2,"This is balm is nice and soothing.  I liked it in the beginning when i used it.  I left it in the car, and the product is impossible to squeeze out in any slight colder weather.  What i hate is the white print keeps flaking off everywhere! the little white bits are which deters me from continuing to use this.",2017-01-06
P454380,1,"I was excited for this but it seems like it would be better used as a primer rather than a skincare product. I have sensitive, acne-prone skin and it broke me out after 2 days of use (pictures in natural & indoor lighting below) It also pills over my skincare and feels grainy. I just wanted a sunscreen I could wear on its own without white-cast :(",2021-04-13
P394639,5,I often have trouble with moisturizers because they are oily or irritate my skin. I found this aqua bomb cream to be very light and it did not leave my skin greasy. I enjoyed the feeling on my face and it left it feeling very smooth/soft. So far I haven’t had any skin irritation either. I would recommend to my friends and family,2021-09-03
P442563,5,"JK. But it does look like it when you put this on..which is kind of empowering. Lol. It’s definitely intense. Especially, after you dermaroll or do a little face scrub prior. Just remember, this is a mask you wash off! Don’t leave it on for more than 10 mins. But it does make your skin look brand new! Be sure to moisturize after. For reference I’m a redhead, sensitive skin, only use once a week, and it has definitely made my skin more luminous and helped with my overall skin appearance.",2021-02-28
P420652,1,"If you are buying this because you have dry or chapped lips, don’t do it. It provides no nourishment for your lips. If you don’t have chapped lips and just want to use it as a balm, it does add shine.",2022-01-13
P454794,5,"light, perfect for day wear",2018-07-14
P394639,4,"This moisturizer is extremely rich. I got it as a free sample when I had particularly dry skin because of the harsh winter. I used it as a night cream because it is so rich that it made my face look a bit greasy. I definitely can say that it worked wonders. After two or three nights of use, my dry patches healed and they started looking less flaky. The only downside is that it is a bit oily and I can imagine that it could feel uncomfortable if you have oily skin, or in the summer.",2018-01-21
P427421,5,Got as a sample and fell in love. Will be purchasing the full size,2020-04-02
P269122,3,I have very sensitive skin and I have rosacea.This was not a good product for my skin type.  But I think with normal skin this stuff would be great!,2019-07-13
P270594,5,"Love this product, it’s amazing & makes my face hydrated & refreshed, love wearing alone not under foundation.",2020-04-15
P7880,5,This is my favorite cleanser and it probably will always be. It smells so good. It’s gentle enough but gets the job done. And I love that now it comes in a bigger bottle,2020-12-14
P443563,5,I am literally obsessed with this balm!! I didn’t have high expectations at first but after trying it out and seeing the results I can say I am obsessed. I love the way it smells and the way it keeps my lips moisturized for a long time. It isn’t like other lip balms I have tried where it dries out your lips after a while. This keeps them luscious pretty much all day. I am very thankful that Topbox and Laneige sent this to me as a complimentary gift! I will definitely be purchasing all of the other shades. It goes with me everywhere. #laneige#laneigeca#freeproduct,2019-07-08
P7880,1,"It wasn’t for me. I gave it 4 months, hoping it would help my sensitive skin and breakouts, but it only made things worse. At first I thought it was just my skin purging, but it continued to get worse as the days went on and the acne is painful! Surprisingly, it wasn’t drying, and I do like how gentle it is, but it just wasn’t effective for my skin.",2021-05-25
P427419,2,"Maybe I didn’t use this product right, but it didn’t do anything for my skin. At all, even made it worth. Granted it’s $7, but HA is amazing when you find the right product - the skinceuticals one is PHENOMENAL. A huge price difference but I actually saw amazing skin results.",2020-05-08
P411540,5,I love using this as a primer. It helps mask my redness while sinking into my skin and even gets rid of some blemishes! I love it. I use it instead of my bb cream now and would suggest it to anyone with sensitive or uneven skin tones.,2019-01-25
P7880,4,"I have been washing my face twice daily with this soap and it leaves my face smooth, soft, and smelling great. However, it is not effective at taking off heavy foundation or mascara, like it claims, so I wipe my eyes with makeup remover first. It does effectively remove my bare minerals foundation without any effort, so if you wear powders this soap will work for you. It does smell amazing though, like fresh cucumbers. This was rather expensive for what you get, and while nice I just cannot see myself purchasing this again for that reason alone.",2016-02-29
P7880,4,"This cleanser is gentle; perfect for those with sensitive skin, however when I compare it to the Shiseido Ibuki cleanser used previously my skin felt softer, brighter and smoother (note: skin is sensitive). I would recommend the Ibuki cleanser (3.5 stars overall).",2014-06-30
P409800,3,"I liked it moderately. While it cleanses really well, I found the exfoliating dots feeling somewhat rough on the skin, I mean it feels that my skin with peel off if I rubbed it with medium pressure.the exfoliating dots should be gentler on the skin esp on your face skin .",2019-07-20
P411540,5,I have tried so many different tinted moisturizers and bb creams trying to find something to even out my skin tone and give me that no makeup look but they all either have too much coverage and make me look too “made up“ or look orange on my pale skin. I got this in my sephora play box and instantly fell in love! It blends so nicely and looks so natural.... I just put a bit of Glossier Cloud Paint over top on my cheeks and am good to go. Best product ever!!,2019-12-09
P441101,1,This is the only Sephora sample I’ve received that has made me certain I would never buy it! It broke my skin out twice. I tried it the first time & it broke me out but I thought or hoped it was a fluke but after the second try I knew it was the Tatcha. It also piles on your face & doesn’t smell the greatest in my  opinion. I threw it away & definitely don’t recommend.,2022-12-20
P218700,5,"I use it for everything. I treat my dry skin, split ends, bikini area after waxing, and cuticles. I even use it on my dog. She needs to be super moisturize due to skin allergies, and it works wonders on her too.",2011-04-26
P454380,5,Feels like nothing once its on your skin. Perfect primer.,2020-08-16
P417238,5,"I love this oil cleanser so much! It is very gentle, to the point where you can use it on your eyes and there’s no discomfort at all.",2019-03-17
P450271,5,Finally got my order w/ this gem inside and I’m loving it!! I started using as part of my nighttime double cleanse routine and it melts away my makeup so easily. I love how easily the balm does into a oil and works great on eye makeup!,2020-05-10
P309308,1,"I wanted to love this, especially since I spent SO much on it. My skin is very sensitive and prone to cystic acne when I use harsh products. Unfortunately I think this product exacerbated the cystic acne and definitely caused little breakouts when used semi-regularly. I wish I had figured it out sooner so I could have returned it but I kept trying it in hopes that I was wrong. I’ve finally given up :(",2020-05-27
P471546,5,"Love this product! The color correction works really well for reducing redness. And it has SPF 30, but no greasy sunscreen feel! It feels very matte. It is a thicker consistency cream and takes a tiny bit of work to spread out across the face. I find it applies best by patting and gently spreading into the skin.",2018-08-03
P394639,3,"So I initially got this as a sample, and liked it enough to try the full sized product. But now that I have it I hardly ever use it. It reminds me a lot of the Neutrogena Hydroboost and not in a good way. It feels like it has a lot of alcohol in it, and almost burns when I use it. I’ve used better and more affordable moisturizers. Maybe it’s not good for sensitive skin.",2020-04-22
P454380,5,The best sunscreen. No scent . No white overcast. Fresh feeling skin. Perfection!,2022-08-05
P126301,4,"This is a staple in my routine. It removes stubborn makeup (waterproof mascara) with ease and it feels good going on my skin. It makes my eyes feel a little foggy and it does take a warm wet washcloth to remove, hence the 4 stars. It has not caused breakouts and I’ve used it for a year now.",2019-11-30
P456412,5,"I thoroughly enjoyed this facial cleanser, it felt so nice on the skin and didn’t dry it out. It’s great for sensitive skin too. It smells amazing!!! I received this product complimentary in exchange for my honest review.",2019-05-07
P218700,4,Absolutely love facials oil and this was a great addition to my collection. Does all the needed wonders for my skin! Love the bottle.,2016-05-10
P456412,4,I love how this feels and works in my face. It first feels like a moisturizer and then it starts to foam up a little more like a cleanser. Honestly just that melting feeling alone is enough to make me fall in love with this. BUT the smell is not for me at all. For some reason in my head I think of stink bugs when I hold my hands to my face...,2019-05-10
P392246,5,This is by far my favorite drunk elephant product I have ever used. I’ve been using it a month and the way it is clearing up my skin and scars is amazing. If I had to recommend anything from DE it would be this product. It transforms your skin.,2019-12-26
P394639,5,My new favorite cream! This cold cream keeps my face hydrated and moisturized.,2020-05-28
P420652,5,When I wear long-wearing lip stains it tends to make my lips peel. Using this every night stops that. One pot will last you a year or more. It’s worth it.,2019-05-21
P270594,2,"I was excited to receive this product as a free sample from Influenster in exchange for my review.  I have been trying to incorporate Vitamin C into my skincare so I thought this would be a good first layer under my moisturizer, taking the place of my vitamin C serum. Unfortunately this product was too strong on my sensitive skin and I t made my skin flake and peel around my mouth so I can only use it a couple times a week. It has a nice consistency and fresh fragrance. I didn’t notice any particular priming benefits, but perhaps I would if I used it as a final layer on top of my sunscreen. I would not repurchase it.",2019-10-04
P378852,5,I received this product complimentary from Influenster for my honest review. I love this moisturizer because it’s really hydrating without having to put too much on. It doesn’t clog my pores and it allows my skin to breathe. I love the citrus smell that it has while putting I put it on and it leaves me with a nice dewy glow. Will continue to use it along with the eye cream.,2017-07-28
P471546,5,I have sensitive skin which tends to be red in the mornings and I loved that this gave me a more natural look while still cutting out the redness in my face and on top of that it completely evens out my skin and looks like I’m wearing nothing! Also I really like the fact the it gives the SPF protection to my skin because I used to struggle to find a product that didn’t cause me any reaction.,2021-02-25
P422905,5,"This truly is a bomb of hydration. I have tried various eye creams in the past and never truly understood the purpose, that is until I tried this product. The jelly like texture is cooling and smooth- easily applies to the delicate under eye without any tugging. Instantly moisturizes and reduces puffiness and fine lines. I love how quickly it sinks into your skin. This is the first product I have tried from this line and I definitely plan to purchase more products.",2017-11-28
P456412,5,I loved this mask :) I liked the fact you could wash it off and not have to peel it off.,2019-03-28
P442563,5,"This has really helped my skin--it has made it smooth, seems to be clearing up some of my blackheads, and my skin is looking overall fresher.I haven’t experienced any problems with my skin drying after this, but after using this, I use an overnight moisture mask so maybe that is the solution.The first time I used this, it tingled/burned a little bit in some areas. But only for a couple minutes. Now, I barely feel anything aside from an occasional short tingling when I first apply.",2019-03-26
P471546,2,"Oh man. This stuff is probably fine if you have fair skin.But I don’t. The “green to beige“ was more like “green to white“ on me. If you have really fair skin it’s probably worth a shot. If you don’t, avoid it.",2018-05-08
P458219,5,Very impressed with this toner. I use it in the morning and it’s surprisingly gentle and makes my skin feel soft and hydrated,2021-05-21
P248407,5,"Ths is the most amazing moisturizer I’ve tried so far! It’s been great, even for someone with oily skin like myself. I would definitely reccomend this to anyone looking for a good quality moisturizer. I would reccomend the med size because it has lasted me 2 months already and it was only $12!",2016-05-10
P409800,1,Very strong perfume smell... I loved the green tea a lot more!,2019-08-06
P422905,5,"This has got to be one of the best under eye creams I have ever used it smells so good, and instantly I felt it moisturizing! Would totally recommend",2020-05-27
P433520,4,Feels nice and luxurious going on. Moisturizing and made my skin feel smooth.,2021-04-14
P218700,5,"I got this as a free sample and have instantly fallen in love with it. I have normal skin (not too oily, not too dry) and few breakouts, so I didn’t have some of the skin concerns that some of the review have - but I DID see a marked improvement in my skin with this product. It just GLOWS, to put it simply. Absorbs quickly, perfect under make-up, a little goes a long way. Well worth the cost! I may have to try the foundation!",2011-05-19
